_id,id,title,overview,release_date,popularity,vote_average,vote_count
661ec16e82636514977a5cc5,20504,The Book of Eli,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",2010-01-14,51.661,6.781,5848
661ec16e82636514977a5cc6,12205,Dark Water,A woman in the midst of an unpleasant divorce moves to an eerie apartment building with her young daughter. The ceiling of their apartment has a dark and active leak.,2002-01-19,17.574,6.8,571
661ec16e82636514977a5cc7,10935,Heaven's Gate,"Harvard graduate James Averill is the sheriff of prosperous Jackson County, Wyo., when a battle erupts between the area's poverty-stricken immigrants and its wealthy cattle farmers. The politically connected ranch owners fight the immigrants with the help of Nathan Champion, a mercenary competing with Averill for the love of local madam Ella Watson. As the struggle escalates, Averill and Champion begin to question their decisions.",1980-11-19,15.432,6.778,338
661ec16e82636514977a5ccd,10060,Get Rich or Die Tryin',"A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.",2005-11-09,25.728,6.8,851
661ec16e82636514977a5cd0,11091,Riding in Cars with Boys,"In 1965, a young woman with dreams of becoming a writer has a son at the age of 15 and struggles to make things work with the drug-addicted father.",2001-10-19,22.469,6.8,426
661ec16e82636514977a5cd1,538225,Deadwood: The Movie,"Follow the 10-year reunion of the Deadwood camp to celebrate South Dakota's statehood. Former rivalries are reignited, alliances are tested and old wounds are reopened, as all are left to navigate the inevitable changes that modernity and time have wrought.",2019-06-01,16.242,6.769,356
661ec16e82636514977a5cd6,569547,Black Mirror: Bandersnatch,"In 1984, a young programmer begins to question reality as he adapts a dark fantasy novel into a video game. A mind-bending tale with multiple endings.",2018-12-28,19.635,6.767,3757
661ec16e82636514977a5cd7,534490,Avengement,"While on a prison furlough, a lowly criminal evades his guards and returns to his old stomping ground to take revenge on the people who turned him into a cold blooded killer.",2019-05-24,17.758,6.8,462
661ec16e82636514977a5cd8,278427,Family Guy Presents: It's a Trap!,"With the Griffins stuck again at home during a blackout, Peter tells the story of “Star Wars Episode VI: Return of the Jedi.”",2010-12-21,15.299,6.8,405
661ec16e82636514977a5cd9,41402,Let Me In,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.,2010-10-01,18.402,6.767,1924
661ec16e82636514977a5ce1,9326,Romancing the Stone,"Though she can spin wild tales of passionate romance, novelist Joan Wilder has no life of her own. Then one day adventure comes her way in the form of a mysterious package. It turns out that the parcel is the ransom she'll need to free her abducted sister, so Joan flies to South America to hand it over. But she gets on the wrong bus and winds up hopelessly stranded in the jungle.",1984-03-30,32.634,6.8,1725
661ec16e82636514977a5ce6,290864,Kung Fu Jungle,"A martial arts instructor working at a police academy gets imprisoned after killing a man by accident. But when a vicious killer starts targeting martial arts masters, the instructor offers to help the police in return for his freedom.",2014-10-31,24.733,6.8,415
661ec16e82636514977a5ce7,8835,Legally Blonde,"Elle Woods, a fashionable sorority queen, is dumped by her boyfriend. She decides to follow him to law school, but while there, she figures out that there is more to herself than just looks.",2001-07-13,61.918,6.753,3784
661ec16e82636514977a5cea,14181,Boiler Room,A college dropout gets a job as a broker for a suburban investment firm and is on the fast track to success—but the job might not be as legitimate as it sounds.,2000-02-18,22.092,6.7,618
661ec16e82636514977a5ced,1721,All the Way Boys,"The ""Trinity"" crew makes another modern era film. Plata and Salud are pilots ditching aircraft for insurance money. They wind up crashing for real in the jungles of South America. The plot involves ""Mr. Big"", who is buying the diamonds from the miners for much too little, and has thugs who keep the price down. Of course, Plata and Salud side with the miners",1972-12-22,16.596,6.7,364
661ec16e82636514977a5cee,524216,The Mortuary Collection,"In the phantasmagorical town of Raven's End, a misguided young girl takes refuge in a decrepit old mortuary. The eccentric undertaker chronicles the strange history of the town through a series of twisted tales, each more terrifying than the last, but the young girl's world is unhinged when she discovers that the final story... is her own.",2020-10-08,31.499,6.7,394
661ec16e82636514977a5cf2,11522,Pretty in Pink,"Andie is an outcast, hanging out either with her older boss, who owns the record store where she works, or her quirky high school classmate Duckie, who has a crush on her. When one of the rich and popular kids at school, Blane, asks Andie out, it seems too good to be true. As Andie starts falling for Blane, she begins to realize that dating someone from a different social sphere is not easy.",1986-02-28,18.385,6.743,1051
661ec16e82636514977a5cf6,10226,High Tension,"Best friends Marie and Alexia decide to spend a quiet weekend at Alexia's parents' secluded farmhouse. But on the night of their arrival, the girls' idyllic getaway turns into an endless night of horror.",2003-06-18,29.85,6.736,1225
661ec16e82636514977a5cfb,18198,Barbie Mariposa,"Elina, heroine of the Fairytopia films tells her friend Bibble the story of Flutterfield, a faraway kingdom populated by fairies with butterfly wings. Henna, the evil butterfly fairy has poisoned the queen of Flutterfield in an attempt to take over the kingdom.",2008-02-26,28.001,6.7,492
661ec16e82636514977a5cfe,399170,Logan Lucky,"Trying to reverse a family curse, brothers Jimmy and Clyde Logan set out to execute an elaborate robbery during the legendary Coca-Cola 600 race at the Charlotte Motor Speedway.",2017-08-17,87.242,6.731,3345
661ec16e82636514977a5d00,12233,Oliver & Company,"This animated take on Oliver Twist re-imagines Oliver as an adorable orphaned kitten who struggles to survive in New York City and falls in with a band of canine criminals led by an evil human. First, Oliver meets Dodger, a carefree mutt with street savoir faire. But when Oliver meets wealthy Jenny on one of the gang's thieving missions, his life changes forever.",1988-11-18,34.241,6.7,1498
661ec16e82636514977a5d06,10675,Frantic,"The wife of an American doctor suddenly vanishes in Paris and, to find her, he navigates a puzzling web of language, locale, laissez-faire cops, triplicate-form filling bureaucrats and a defiant, mysterious waif who knows more than she tells.",1988-02-19,19.507,6.728,964
661ec16e82636514977a5d0b,107846,Escape Plan,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",2013-10-09,40.578,6.722,4958
661ec16e82636514977a5d11,605,The Matrix Revolutions,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,2003-11-05,54.848,6.718,9502
661ec16e82636514977a5d12,463858,The Freshmen,"Antoine is about to start his first year of medical school… for the third time. Benjamin, just out of high school, will make his first try. He soon realizes it's not exactly a walk in the park. In a fiercely competitive environment, with nights dedicated to hard studying rather than hard partying, the two freshmen will have to adapt and find a middle ground between despair for the present and hope for the future.",2018-09-12,8.379,6.7,668
661ec16e82636514977a5d15,13155,Return to Oz,"Dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies.",1985-06-21,26.815,6.7,974
661ec16e82636514977a5d16,9519,Chopper,"The true and infamous story of Australia's notorious criminal Mark 'Chopper' Read and his years of crime, interest in violence, drugs and prostitutes.",2000-06-21,16.052,6.714,340
661ec16e82636514977a5d17,62630,The Devil's Double,A chilling vision of the House of Saddam Hussein comes to life through the eyes of the man who was forced to become the double of Hussein's sadistic son.,2011-02-11,18.916,6.7,538
661ec16e82636514977a5d18,28942,The Brood,"A man tries to uncover an unconventional psychologist's therapy techniques on his institutionalized wife, while a series of brutal attacks committed by a brood of mutant children coincides with the husband's investigation.",1979-05-25,11.509,6.71,662
661ec16e82636514977a5d1c,3989,Team America: World Police,"When North Korean ruler Kim Jong-il orchestrates a global terrorist plot, it's up to the heavily armed, highly specialized Team America unit to stop his dastardly scheme. The group, which has recruited troubled Broadway actor Gary Johnston, not only has to face off against Jong-il, but they must also contend with the Film Actors Guild, a cadre of Hollywood liberals at odds with Team America's ""policing the world"" tactics.",2004-10-10,19.199,6.7,1765
661ec16e82636514977a5d1d,375183,A Family Man,"Dane Jensen is a driven, Chicago-based headhunter, working at a cut-throat job placement firm. When his boss pits Dane against Lynn Vogel, Dane's equally driven but polar-opposite rival at the firm, in a battle for control over the company. When his young son is then given a harrowing diagnosis, Dane is suddenly pulled between achieving his professional dream and spending time with the family that needs him now more than ever.",2016-09-13,12.715,6.7,486
661ec16e82636514977a5d1e,438799,Overlord,"France, June 1944. On the eve of D-Day, some American paratroopers fall behind enemy lines after their aircraft crashes while on a mission to destroy a radio tower in a small village near the beaches of Normandy. After reaching their target, the surviving paratroopers realise that, in addition to fighting the Nazi troops that patrol the village, they also must fight against something else.",2018-11-01,43.472,6.703,2720
661ec16e82636514977a5d23,334522,Alone in Berlin,"Berlin in June of 1940. While Nazi propaganda celebrates the regime’s victory over France, a kitchen-cum-living room in Prenzlauer Berg is filled with grief. Anna and Otto Quangel’s son has been killed at the front. This working class couple had long believed in the ‘Führer’ and followed him willingly, but now they realise that his promises are nothing but lies and deceit. They begin writing postcards as a form of resistance and in a bid to raise awareness: Stop the war machine! Kill Hitler! Putting their lives at risk, they distribute these cards in the entrances of tenement buildings and in stairwells. But the SS and the Gestapo are soon onto them, and even their neighbours pose a threat.",2016-02-15,15.028,6.7,361
661ec16e82636514977a5d26,493551,Operation Finale,"In 1960, a team of Israeli secret agents is deployed to find Adolf Eichmann, the infamous Nazi architect of the Holocaust, supposedly hidden in Argentina, and get him to Israel to be judged.",2018-08-29,29.564,6.7,938
661ec16e82636514977a5d2d,34204,Return to Halloweentown,"As Halloweentown prepares to celebrate its 1,000th anniversary, Marnie Piper and her brother Dylan return to Witch University, where trouble is in session from the Sinister Sisters and from someone who's plotting to use Marnie's powers for evil.",2006-10-20,18.34,6.7,584
661ec16e82636514977a5d32,190880,"Me, Myself and Mum","How to become a man when your mother and your closed circle have decided otherwise? This is the challenge Guillaume took up. The film recounts Guillaume's tragicomic battle from the young age of eight, as he adopts the role of a girl then of a homosexual... until, aged 30, he meets the woman who, after his mother, will become the other woman in his life. Beyond this story of a heterosexual coming-out, the film tells the tale of an actor who never stopped loving women, maybe even a little too much.",2013-11-20,7.238,6.7,639
661ec16e82636514977a5d35,9297,Monster House,"Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.",2006-06-30,47.932,6.681,3777
661ec16e82636514977a5d36,9044,Tristan & Isolde,An affair between the second in line to Britain's throne and the princess of the feuding Irish spells doom for the young lovers.,2006-04-07,19.054,6.7,765
661ec16e82636514977a5d38,787,Mr. & Mrs. Smith,"After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",2005-06-07,56.055,6.682,9966
661ec16e82636514977a5d3a,1389,Out of Sight,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",1998-06-26,21.536,6.7,1191
661ec16e82636514977a5d3e,9869,Patriot Games,"When CIA Analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets Jack and his family as revenge.",1992-06-04,22.313,6.676,1527
661ec16e82636514977a5d43,9336,Police Academy,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",1984-03-22,42.471,6.7,2525
661ec16e82636514977a5d49,33875,Pokémon Heroes,"Ash, Pikachu and his friends try and stop a pair of thieves hiding out in the canals and alleyways of Altomare, the age-old water capital. Joining the adventure are two new legendary Pokémon, a pair of siblings named Latias and Latios, who serve as peacekeepers and protectors of the Soul Dew - a priceless treasure with a mysterious power.",2002-07-13,27.065,6.7,330
661ec16e82636514977a5d58,65291,Green Lantern: Emerald Knights,"As the home planet of the Green Lantern Corps faces a battle with an ancient enemy, Hal Jordan prepares new recruit Arisia for the coming conflict by relating stories of the first Green Lantern and several of Hal's comrades.",2011-04-09,19.408,6.7,473
661ec16e82636514977a5d5d,360638,The Student and Mister Henri,"Because of his wavering health, Monsieur Henri can no longer live alone in his Paris appartment.  Particularly grumpy, he ends up nonetheless accepting his son Paul's suggestion that he let one of his rooms out to a young female student.  Far from falling for her charms, Henri uses her to orchestrate utter family chaos...",2015-10-07,12.102,6.6,361
661ec16e82636514977a5d63,10874,Muppet Treasure Island,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.",1996-02-16,18.544,6.645,369
661ec16e82636514977a5d68,4437,2010,"While planet Earth poises on the brink of nuclear self-destruction, a team of Russian and American scientists aboard the Leonov hurtles to a rendezvous with the still-orbiting Discovery spacecraft and its sole known survivor, the homicidal computer HAL.",1984-12-06,21.216,6.6,875
661ec16e82636514977a5d6a,1498,Teenage Mutant Ninja Turtles,"A quartet of humanoid turtles, trained by their mentor in ninjitsu, must learn to work together to face the menace of Shredder and the Foot Clan.",1990-03-30,33.172,6.64,1656
661ec16e82636514977a5d6b,25,Jarhead,"Jarhead is a film about a US Marine Anthony Swofford’s experience in the Gulf War. After putting up with an arduous boot camp, Swofford and his unit are sent to the Persian Gulf where they are eager to fight, but are forced to stay back from the action. Swofford struggles with the possibility of his girlfriend cheating on him, and as his mental state deteriorates, his desire to kill increases.",2005-11-04,40.399,6.641,2737
661ec16e82636514977a5d70,2621,Return to Me,"It took a lot of cajoling to get Bob, a recently widowed architect, to go on a blind date at a quirky Irish-Italian eatery. Once there, he's smitten instantly not with his date but with the sharp-witted waitress. Everything seems to be going great until an unbelievable truth is revealed, one that could easily break both of their hearts for good.",2000-04-07,13.744,6.6,411
661ec16e82636514977a5d71,2110,Wasabi,"Hubert is a French policeman with very sharp methods. After being forced to take 2 months off by his boss, who doesn't share his view on working methods, he goes back to Japan, where he used to work 19 years ago, to settle the probate of his girlfriend who left him shortly after marriage without a trace.",2001-10-31,29.019,6.6,1218
661ec16e82636514977a5d72,774825,The Ice Age Adventures of Buck Wild,The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,2022-01-28,77.319,6.6,1639
661ec16e82636514977a5d73,529485,The Way Back,"A former basketball all-star, who has lost his wife and family foundation in a struggle with addiction, attempts to regain his soul and salvation by becoming the coach of a disparate ethnically mixed high school basketball team at his alma mater.",2020-03-05,16.599,6.632,1070
661ec16e82636514977a5d76,61404,Point Blank,"Samuel Pierret is a nurse who saves the wrong guy – a thief whose henchmen take Samuel's pregnant wife hostage to force him to spring their boss from the hospital. A race through the subways and streets of Paris ensues, and the body count rises. Can Samuel evade the cops and the criminal underground and deliver his beloved to safety?",2010-11-08,8.798,6.6,435
661ec16e82636514977a5d7a,532938,The Shiny Shrimps,"Matthias Le Goff, an Olympic champion at the end of his career, makes a homophobic statement on TV. His punishment: coach the Shiny Shrimps, a flamboyant and amateur gay water-polo team. They have only one thing in mind: to qualify for the Gay Games in Croatia where the hottest international LGBT athletes compete. It's the start of a bumpy and joyful ride - Faster, Higher, Stronger.",2019-05-08,9.551,6.6,414
661ec16e82636514977a5d7f,2454,The Chronicles of Narnia: Prince Caspian,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",2008-05-15,54.786,6.623,6145
661ec16e82636514977a5d89,22794,Cloudy with a Chance of Meatballs,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?",2009-09-17,44.511,6.614,5676
661ec16e82636514977a5d8c,10687,Tigerland,"A group of recruits go through Advanced Infantry Training at Fort Polk, Louisiana's infamous Tigerland, last stop before Vietnam for tens of thousands of young men in 1971.",2000-10-06,12.435,6.608,530
661ec16e82636514977a5d8f,5780,Torn Curtain,"During the Cold War, an American scientist appears to defect to East Germany as part of a cloak and dagger mission to find the formula for a resin solution, but the plan goes awry when his fiancee, unaware of his motivation, follows him across the border.",1966-07-15,16.442,6.6,551
661ec16e82636514977a5d90,390062,Jungle,"In 1981, an enthusiastic young adventurer follows his dreams into the Bolivian Amazon jungle with two friends and a guide with a mysterious past. Their journey quickly turns into a terrifying ordeal as the darkest elements of human nature and the deadliest threats of the wilderness lead to an all-out fight for survival.",2017-06-27,27.277,6.602,1851
661ec16e82636514977a5d95,3525,Working Girl,"Tess McGill is an ambitious secretary with a unique approach for climbing the ladder to success. When her classy, but villainous boss breaks a leg skiing, Tess takes over her office, her apartment and even her wardrobe. She creates a deal with a handsome investment banker that will either take her to the top, or finish her off for good.",1988-12-20,23.722,6.6,890
661ec16e82636514977a5d97,241239,A Most Violent Year,"A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.",2014-12-31,21.151,6.596,1353
661ec16e82636514977a5d99,10952,New Jack City,"A gangster, Nino, is in the Cash Money Brothers, making a million dollars every week selling crack. A cop, Scotty, discovers that the only way to infiltrate the gang is to become a dealer himself.",1991-03-08,16.547,6.6,497
661ec16e82636514977a5d9c,206408,Chinese Puzzle,"Xavier is a 40-year-old father of two who still finds life very complicated. When the mother of his children moves to New York, he can't bear them growing up far away from him and so he decides to move there as well.",2013-12-04,10.522,6.6,658
661ec16e82636514977a5d9f,1562,28 Weeks Later,"The inhabitants of the British Isles have lost their battle against the onslaught of disease, as the deadly rage virus has killed every citizen there. Six months later, a group of Americans dare to set foot on the isles, convinced the danger has come and gone. But it soon becomes all too clear that the scourge continues to live, waiting to pounce on its next victims.",2007-04-26,39.868,6.587,4074
661ec16e82636514977a5da2,615656,Meg 2: The Trench,An exploratory dive into the deepest depths of the ocean of a daring research team spirals into chaos when a malevolent mining operation threatens their mission and forces them into a high-stakes battle for survival.,2023-08-02,177.949,6.587,3062
661ec16e82636514977a5dae,9595,Hot Shots!,"The gang that created Airplane and The Naked Gun sets its sights on Top Gun in this often hilarious spoof starring Charlie Sheen, who previously only inspired laughs with his personal life. He plays Topper Harley, a fighter pilot with an ax to grind: clearing the family name. He gets involved in a relationship with Valerie Golino, a woman with an unusually talented stomach. But his mission is to avenge his father. Lloyd Bridges, late in his career, revealed an aptitude for this kind of silliness, here as a commander who is both incredibly dim and delightfully accident prone. Directed by Jim Abrahams, the film makes fun of a variety of other films as well, from Dances with Wolves to The Fabulous Baker Boys. It was so successful that they all returned in the sequel, Hot Shots! Part Deux.",1991-07-31,36.84,6.6,2053
661ec16e82636514977a5daf,8696,Calendar Girls,Members of a Yorkshire branch of the Women's Institute cause controversy when they pose nude for a charity calendar.,2003-09-02,13.948,6.571,359
661ec16e82636514977a5db0,649609,Renfield,"Having grown sick and tired of his centuries as Dracula's lackey, Renfield finds a new lease on life — and maybe even redemption — when he falls for feisty, perennially angry traffic cop Rebecca Quincy.",2023-04-07,38.829,6.572,1412
661ec16e82636514977a5db4,955916,Lift,"An international heist crew, led by Cyrus Whitaker, race to lift $500 million in gold from a passenger plane at 40,000 feet.",2024-01-10,164.234,6.6,977
661ec16e82636514977a5db9,398181,You Were Never Really Here,"A traumatised veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, his nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.",2017-11-08,23.533,6.563,2667
661ec16e82636514977a5dc2,339095,The Last Days of American Crime,"In the not-too-distant future, as a final response to crime and terrorism, the U.S. government plans to broadcast a signal that will make it impossible for anyone to knowingly break the law.",2020-06-05,14.238,6.6,802
661ec16e82636514977a5dc7,60309,The Conspirator,"Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.",2011-04-15,19.323,6.5,422
661ec16e82636514977a5dd2,13122,The People Under the Stairs,"Trapped inside a fortified home owned by a mysterious couple, a young boy quickly learns the true nature of the homicidal inhabitants, and secret creatures hidden deep within the walls.",1991-11-01,15.768,6.539,623
661ec16e82636514977a5dd7,9035,Slither,"A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.",2006-03-31,30.838,6.539,1446
661ec16e82636514977a5dd9,18111,Bride of Re-Animator,"Unperturbed by the disastrous outcome of his previous meddling with the dead, Dr. West continues his research into the phenomenon of re-animation; only this time, he plans to create life – starting with the heart of his young protégé Dan's dearly deceased Meg Halsey.",1990-09-01,13.986,6.5,423
661ec16e82636514977a5de4,270946,Penguins of Madagascar,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",2014-11-22,81.517,6.527,3977
661ec16e82636514977a5de8,37933,Tales from Earthsea,"Something bizarre has come over the land. The kingdom is deteriorating. People are beginning to act strange... What's even more strange is that people are beginning to see dragons, which shouldn't enter the world of humans. Due to all these bizarre events, Ged, a wandering wizard, is investigating the cause. During his journey, he meets Prince Arren, a young distraught teenage boy. While Arren may look like a shy young teen, he has a severe dark side, which grants him strength, hatred, ruthlessness and has no mercy, especially when it comes to protecting Teru. For the witch Kumo this is a perfect opportunity. She can use the boy's ""fears"" against the very one who would help him, Ged.",2006-07-29,28.758,6.5,1258
661ec16e82636514977a5df0,464446,Return,"A young man returns home for the weekend to discover the difficulty of juggling friends, parents, magic mushrooms and several thousand chickens.",2015-07-04,5.229,6.5,390
661ec16e82636514977a5df2,389868,Seoul Station,"In this animated prequel to ""Train to Busan,"" a group of survivors deals with a zombie pandemic that unleashes itself in downtown Seoul.",2016-08-17,13.452,6.518,412
661ec16e82636514977a5df3,14249,Revenge,"Michael ‘Jay’ Cochran has just left the Navy after 12 years and he's not quite sure what he's going to do, except that he knows he wants a holiday. He decides to visit Tiburon Mendez, a powerful but shady Mexican businessman who he once flew to Alaska for a hunting trip. Arriving at the Mendez mansion in Mexico, he is immediately surprised by the beauty and youth of Mendez’s wife, Miryea.",1990-02-16,19.504,6.5,418
661ec16e82636514977a5df4,11348,Fragile,"Haunted by memories of a patient's death, a nurse  takes a job at an antiquated hospital for children. Soon she learns that the kids fear a ghost that prowls the floors and will not allow anyone to leave. Amy tries to protect them and convince the other staffers of the evil that lurks there.",2005-10-14,13.816,6.5,552
661ec16e82636514977a5df8,807356,Watcher,"As a serial killer stalks the city, Julia — a young actress who just moved to town with her husband — notices a mysterious stranger watching her from across the street.",2022-06-03,30.961,6.51,775
661ec16e82636514977a5dfb,553604,Honest Thief,"A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name.",2020-09-03,33.507,6.509,1643
661ec16e82636514977a5dff,400650,Mary Poppins Returns,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.",2018-12-13,27.233,6.506,3203
661ec16e82636514977a5e00,60175,The Under-Gifted,"The story centers around a graduating class of ""less-gifted"" students in a private Versailles high school. Only a miracle has brought the students this far along, and after a practical joke misfires and the whole school is dynamited, the students are in deep trouble. They have to present themselves in court for their punishment and it could not be worse: If they don't pass their high-school graduation exams, they go to prison!",1980-04-30,9.525,6.5,430
661ec16e82636514977a5e01,43629,Doodlebug,"In his squalid apartment, a man tries to squash with his shoe an insect of some kind that is moving around the room.",1997-01-01,8.384,6.5,436
661ec16e82636514977a5e0a,601470,The Eyes of Tammy Faye,"From the 1960's to the 1980's, evangelist Jim Baker and his ambitious wife, Tammy Faye, rose from humble beginnings to to build an empire based on big-time evangelical Christianity--only for the couple to fall from grace because of some all-too-human sins.",2021-09-17,11.396,6.492,556
661ec16e82636514977a5e0d,535,Flashdance,"Alex Owens, a teen juggling between two odd jobs, aspires to become a successful ballet dancer. Nick, who is her boss and lover, supports and encourages her to fulfil her dream.",1983-04-14,35.107,6.5,1390
661ec16e82636514977a5e0e,10866,Joy Ride,"Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychotic killer.",2001-10-05,25.416,6.5,1118
661ec16e82636514977a5e10,747188,Asteroid City,"In an American desert town circa 1955, the itinerary of a Junior Stargazer/Space Cadet convention is spectacularly disrupted by world-changing events.",2023-06-08,49.707,6.5,1550
661ec16e82636514977a5e13,14854,Lone Wolf McQuade,"The archetypical renegade Texas Ranger wages war against a drug kingpin with automatic weapons, his wits and martial arts after a gun battle leaves his partner dead. All of this inevitably culminates in a martial arts showdown between the drug lord and the ranger, and involving the woman they both love.",1983-04-15,32.89,6.5,334
661ec16e82636514977a5e14,13573,The United States of Leland,"A withdrawn young man, Leland Fitzgerald is imprisoned for the murder of a mentally disabled boy, who also happened to be the brother of his girlfriend, Becky. As the community struggles to deal with the killing, Pearl Madison, a teacher at the prison, decides to write about Leland's case. Meanwhile, others affected by the murder, including Becky and her sister, Julie, must contend with their own problems.",2003-05-15,15.953,6.5,300
661ec16e82636514977a5e15,10684,Courage Under Fire,"A US Army officer, who made a ""friendly fire"" mistake that was covered up, has been reassigned to a desk job. He is tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor. At first all seems in order. But then he begins to notice inconsistencies between the testimonies of the witnesses...",1996-07-04,18.854,6.5,865
661ec16e82636514977a5e1b,38842,Middle Men,"Chronicles Jack Harris, one of the pioneers of internet commerce, as he wrestles with his morals and struggles not to drown in a sea of conmen, mobsters, drug addicts, and pornstars.",2009-05-17,14.049,6.5,302
661ec16e82636514977a5e1c,30943,The Deep End of the Ocean,"A three-year-old boy disappears during his mother's high school reunion. Nine years later, by chance, he turns up in the town in which the family has just relocated.",1999-03-12,21.083,6.5,408
661ec16e82636514977a5e2a,9843,Big Nothing,"A frustrated, unemployed teacher joins forces with a scammer and his girlfriend in a blackmailing scheme.",2006-12-01,10.621,6.5,402
661ec16e82636514977a5e32,397,French Kiss,"After her fiancee admits to infidelity while on a business trip in France, a woman attempts to get her lover back and marry him by traveling to Paris despite her crippling fear of flying.  On the way she unwittingly smuggles something of value that has a charming crook chasing her across France as she chases after her future husband.",1995-05-05,22.119,6.5,685
661ec16e82636514977a5e33,852096,We Have a Ghost,"After Kevin finds a ghost named Ernest haunting his new home, he becomes an overnight social media sensation. But when Kevin and Ernest go rogue to investigate the mystery of the latter's past, they become targets of the CIA.",2023-02-24,32.545,6.5,533
661ec16e82636514977a5e34,566454,The Mystery of Henri Pick,"In a bizarre Breton library that collects rejected, never published manuscripts, a young editor discovers a novel that she considers a masterpiece. It was written by a certain Henri Pick, a cook who died two years earlier and who, according to his widow, had never read a book in his life or written anything but a shopping list... Did he have a secret life? When the book becomes a huge best-seller, Jean- Michel Rouche, a skeptical and stubborn literary critic, teams up with Joséphine, Pick’s daughter, to unravel the mystery.",2019-03-06,10.886,6.452,433
661ec16e82636514977a5e3a,985617,Reality,"Augusta, Georgia, United States, June 3, 2017. After running some errands, Reality Winner returns home, where she is approached by two men.",2023-06-02,28.674,6.455,308
661ec16e82636514977a5e3c,429733,Mayhem,A virus spreads through an office complex causing white collar workers to act out their worst impulses.,2017-11-10,13.866,6.454,625
661ec16e82636514977a5e40,38542,The Disappearance of Alice Creed,A rich man's daughter is held captive in an abandoned apartment by two former convicts who abducted her and hold her ransom in exchange for her father's money.,2009-09-12,14.185,6.5,517
